date,realgdp_monthly_yoy,cpi,CNYUSDSpot,trade balance,current consumption,proxy_fai,FR007,IP_yoy,M2_growth,US_IP_yoy,neer_yoy
2012-06-01,7.717563288142726,2.200000000000003,6.36365,2018.6837348325,16584.9,41785.85,3.12093,9.5,18.463929061741258,3.71055,8.8554
2012-07-01,7.253335731518029,1.7999999999999972,6.371090909090909,1602.121347518182,16314.9,33601.72,3.4855636363636364,9.2,18.908556160311264,3.41868,8.42955
2012-08-01,7.232814079247429,2.0,6.3595565217391306,1695.491283558522,16658.9,33646.29,3.4945478260869565,8.9,18.446797508476443,2.2856,7.11823
2012-09-01,8.006851016148575,1.9000000000000057,6.321305,1749.04371362845,18226.6,38974.93,3.479638095238095,9.2,19.84776117598459,2.29516,2.98329
2012-10-01,7.8393074166887455,1.7000000000000028,6.259172222222222,2002.4651098689449,18933.8,35609.0,3.2095333333333333,9.6,14.638920453011671,1.943,1.96864
2012-11-01,8.398236587495077,2.0,6.23359090909091,1223.8580455568183,18476.7,33694.18,3.211195454545454,10.1,14.456606939762295,2.32575,3.06827
2012-12-01,8.0638621892837,2.5,6.2339714285714285,1971.0843287408572,20334.2,38598.89,3.3001380952380948,10.3,14.391635026084248,2.02684,1.81084
2013-01-01,8.249528143891771,2.0,6.22076,1813.1188213684,18904.9,12837.96,3.0818954545454544,,15.916641742577786,1.44679,1.79709
2013-02-01,7.629008080361177,3.200000000000003,6.233186666666667,950.622051896,18904.9,12837.96,3.3924235294117646,,15.156104891002965,1.59455,4.90027
2013-03-01,7.828602309025756,2.0999999999999943,6.21572380952381,-54.96508623247619,17641.2,32416.36,3.1635761904761908,8.9,15.665282997167719,2.53473,4.9931
2013-04-01,7.393501426958893,2.4000000000000057,6.187366666666667,1123.7173596933333,17600.3,33226.9,3.3776714285714284,9.3,16.068706252727893,1.71456,6.16359
2013-05-01,7.742608087195335,2.0999999999999943,6.139931818181818,1254.0784950922728,18886.3,39891.47,3.544181818181818,9.2,15.79029878569802,1.55948,6.18074
2013-06-01,7.664241423434692,2.700000000000003,6.134694117647059,1663.9992166348236,18826.7,50106.95,6.808421052631578,8.9,13.990672559911932,1.76458,6.36156
2013-07-01,8.051190151265807,2.700000000000003,6.134186956521739,1092.9864261614348,18513.2,40404.63,4.159391304347826,9.7,14.486338617066519,1.23642,7.32768
2013-08-01,7.753787058675443,2.5999999999999943,6.121745454545455,1745.846506167273,18886.2,40855.85,4.085618181818182,10.4,14.743500662059228,2.25936,7.84088
2013-09-01,7.896816618709357,3.0999999999999943,6.120294736842105,930.6828639696844,20653.3,46629.49,3.748580952380953,10.2,14.166790692376052,2.85477,9.00348
2013-10-01,7.530131883052271,3.200000000000003,6.099061111111111,1897.2173745373332,21491.3,42461.68,4.268478947368421,10.3,14.292746504746855,2.41784,7.57225
2013-11-01,7.728236873916394,3.0,6.09322380952381,2059.565583413619,21011.9,39613.28,4.503142857142858,10.0,14.227355031432044,2.28197,7.03329
2013-12-01,7.84021519199003,2.5,6.074363636363636,1557.5184684545454,23059.7,45245.17,5.163886363636364,9.7,13.588907567303888,2.24534,7.66965
2014-01-01,7.493304878754636,2.5,6.050942857142857,1928.3933134997144,21140.35,15141.515,4.700286363636364,,13.243431740370525,1.85663,8.22346
2014-02-01,7.529498011323477,2.0,6.08636875,-1399.1827740178749,21140.35,15141.515,4.199941176470588,,13.334657452668065,2.14861,6.38602
2014-03-01,7.775936523355664,2.4000000000000057,6.173085714285714,475.66878644742854,19800.6,38038.69,3.206666666666667,8.8,12.050779683326773,2.72411,2.91475
